customer_id,invoice_date,Recency,Frequency,AOV,LVT,Predicted_LTV
C116508,2023-01-20,47,1,15.69,15.69,15.69000000000005
C116517,2023-02-02,34,1,162.64,162.64,162.63999999999956
C116606,2023-02-09,27,1,3000.85,3000.85,3000.85
C116611,2023-02-17,19,1,1500.4,1500.4,1500.4000000000049
C116703,2023-02-24,12,1,2400.68,2400.68,2400.6799999999944
C116756,2023-01-30,37,1,600.16,600.16,600.160000000002
C116769,2023-02-17,19,1,1200.32,1200.32,1200.3200000000056
C116783,2023-03-04,4,1,900.24,900.24,900.2399999999986
C116802,2023-01-31,36,1,162.64,162.64,162.63999999999956
C116818,2023-02-04,32,1,15.69,15.69,15.69000000000005
C116847,2023-02-18,18,1,143.36,143.36,143.36000000000024
C116851,2023-02-18,18,1,71.68,71.68,71.68000000000012
C116864,2023-01-18,49,1,45.45,45.45,45.44999999999992
C116907,2023-02-05,31,1,300.08,300.08,300.0800000000013
C116960,2023-03-05,3,1,300.08,300.08,300.08000000000106
C117021,2023-01-29,38,1,600.16,600.16,600.160000000002
C117053,2023-02-15,21,1,1500.4,1500.4,1500.4000000000049
C117065,2023-01-18,49,1,900.24,900.24,900.2399999999983
C117066,2023-01-31,36,1,300.08,300.08,300.0800000000013
C117074,2023-01-11,56,1,46.92,46.92,46.92000000000005
C117091,2023-03-04,4,1,900.24,900.24,900.2399999999986
C117113,2023-01-10,57,1,1500.4,1500.4,1500.4000000000053
C117138,2023-01-09,58,1,162.64,162.64,162.63999999999956
C117164,2023-01-23,44,1,1500.4,1500.4,1500.4000000000053
C117219,2023-03-08,0,1,300.08,300.08,300.0800000000008
C117238,2023-02-10,26,1,300.08,300.08,300.0800000000013
C117313,2023-01-03,64,1,26.15,26.15,26.15000000000005
C117319,2023-01-12,55,1,107.52,107.52,107.52000000000031
C117351,2023-02-20,16,1,2100.0,2100.0,2100.0
C117379,2023-02-02,34,1,900.24,900.24,900.2399999999983
C117386,2023-01-28,39,1,1200.32,1200.32,1200.3200000000056
C117418,2023-02-27,9,1,3150.0,3150.0,3150.0
C117452,2023-01-15,52,1,60.6,60.6,60.60000000000007
C117473,2023-01-26,41,1,1200.32,1200.32,1200.3200000000056
C117661,2023-01-17,50,1,1200.32,1200.32,1200.3200000000056
C117709,2023-01-14,53,1,2100.0,2100.0,2100.0
C117734,2023-01-11,56,1,26.15,26.15,26.15000000000005
C117749,2023-02-02,34,1,15.15,15.15,15.150000000000018
C117779,2023-01-08,59,1,1200.32,1200.32,1200.3200000000056
C117800,2023-03-06,2,1,1200.32,1200.32,1200.3200000000054
C117810,2023-01-07,60,1,1200.32,1200.32,1200.3200000000056
C117823,2023-01-10,57,1,5.23,5.23,5.230000000000015
C117825,2023-02-12,24,1,2100.0,2100.0,2100.0
C117836,2023-02-26,10,1,600.16,600.16,600.160000000002
C117843,2023-02-04,32,1,81.32,81.32,81.31999999999978
C117844,2023-02-26,10,1,600.16,600.16,600.160000000002
C117916,2023-02-01,35,1,1500.4,1500.4,1500.4000000000053
C117924,2023-01-13,54,1,1500.4,1500.4,1500.4000000000053
C117982,2023-02-22,14,1,1500.4,1500.4,1500.4000000000049
C118005,2023-02-13,23,1,900.24,900.24,900.2399999999983
C118024,2023-01-21,46,1,600.16,600.16,600.160000000002
C118043,2023-02-23,13,1,10.46,10.46,10.46000000000003
C118073,2023-01-08,59,1,5.23,5.23,5.230000000000015
C118167,2023-01-09,58,1,81.32,81.32,81.31999999999978
C118170,2023-01-08,59,1,2400.68,2400.68,2400.6799999999944
C118189,2023-02-14,22,1,121.98,121.98,121.9799999999996
C118242,2023-03-01,7,1,900.24,900.24,900.2399999999985
C118294,2023-02-19,17,1,40.66,40.66,40.65999999999989
C118306,2023-03-08,0,1,300.08,300.08,300.0800000000008
C118380,2023-02-19,17,1,121.98,121.98,121.9799999999996
C118386,2023-02-19,17,1,26.15,26.15,26.15000000000005
C118403,2023-03-07,1,1,162.64,162.64,162.63999999999965
C118448,2023-01-03,64,1,71.68,71.68,71.68000000000012
C118465,2023-01-22,45,1,1800.51,1800.51,1800.5100000000011
C118513,2023-02-17,19,1,600.16,600.16,600.160000000002
C118574,2023-01-16,51,1,121.98,121.98,121.9799999999996
C118596,2023-02-28,8,1,26.15,26.15,26.15000000000005
C118612,2023-02-26,10,1,600.17,600.17,600.1699999999985
C118617,2023-01-27,40,1,900.24,900.24,900.2399999999983
C118620,2023-02-02,34,1,900.24,900.24,900.2399999999983
C118640,2023-02-09,27,1,26.15,26.15,26.15000000000005
C118721,2023-01-25,42,1,300.08,300.08,300.0800000000013
C118761,2023-02-11,25,1,1500.4,1500.4,1500.4000000000053
C118779,2023-01-27,40,1,1200.34,1200.34,1200.3399999999967
C118850,2023-03-06,2,1,4200.0,4200.0,4200.0
C118877,2023-01-04,63,1,143.36,143.36,143.36000000000024
C118879,2023-02-28,8,1,179.2,179.2,179.2000000000004
C118893,2023-02-21,15,1,900.24,900.24,900.2399999999985
C118998,2023-02-12,24,1,203.3,203.3,203.29999999999976
C119013,2023-02-02,34,1,4200.0,4200.0,4200.0
C119015,2023-01-13,54,1,58.65,58.65,58.649999999999935
C119027,2023-02-05,31,1,300.08,300.08,300.0800000000013
C119042,2023-01-23,44,1,1800.51,1800.51,1800.5100000000011
C119090,2023-01-12,55,1,143.36,143.36,143.36000000000024
C119101,2023-01-21,46,1,40.66,40.66,40.65999999999988
C119182,2023-01-25,42,1,40.66,40.66,40.65999999999988
C119219,2023-01-15,52,1,1200.34,1200.34,1200.3399999999967
C119255,2023-03-03,5,1,1500.4,1500.4,1500.4000000000033
C119279,2023-01-25,42,1,179.2,179.2,179.2000000000004
C119282,2023-02-19,17,1,300.08,300.08,300.0800000000013
C119283,2023-01-26,41,1,3000.85,3000.85,3000.85
C119307,2023-02-28,8,1,121.98,121.98,121.9799999999996
C119309,2023-01-29,38,1,10.46,10.46,10.46000000000003
C119313,2023-01-11,56,1,900.24,900.24,900.2399999999983
C119336,2023-01-11,56,1,40.66,40.66,40.65999999999988
C119455,2023-01-03,64,1,900.24,900.24,900.2399999999983
C119524,2023-01-05,62,1,900.24,900.24,900.2399999999983
C119606,2023-02-20,16,1,1200.32,1200.32,1200.3200000000056
C119626,2023-01-18,49,1,300.08,300.08,300.0800000000013
C119636,2023-02-16,20,1,900.24,900.24,900.2399999999984
C119880,2023-02-13,23,1,203.3,203.3,203.29999999999976
C119949,2023-01-13,54,1,121.98,121.98,121.9799999999996
C120004,2023-02-02,34,1,2100.0,2100.0,2100.0
C120024,2023-01-20,47,1,2400.68,2400.68,2400.6799999999944
C120040,2023-02-19,17,1,1500.4,1500.4,1500.4000000000049
C120118,2023-01-20,47,1,203.3,203.3,203.29999999999976
C120126,2023-03-07,1,1,71.68,71.68,71.68000000000012
C120145,2023-02-23,13,1,600.16,600.16,600.160000000002
C120179,2023-01-26,41,1,1500.4,1500.4,1500.4000000000053
C120180,2023-02-25,11,1,1500.4,1500.4,1500.4000000000046
C120189,2023-03-01,7,1,26.15,26.15,26.15000000000005
C120225,2023-01-18,49,1,143.36,143.36,143.36000000000024
C120245,2023-01-05,62,1,300.08,300.08,300.0800000000013
C120289,2023-03-05,3,1,20.92,20.92,20.92000000000006
C120337,2023-02-05,31,1,15.69,15.69,15.69000000000005
C120349,2023-02-02,34,1,600.16,600.16,600.160000000002
C120394,2023-02-03,33,1,300.08,300.08,300.0800000000013
C120517,2023-02-28,8,1,45.45,45.45,45.44999999999991
C120585,2023-01-20,47,1,5.23,5.23,5.230000000000015
C120630,2023-01-30,37,1,35.84,35.84,35.84000000000007
C120638,2023-01-16,51,1,121.98,121.98,121.9799999999996
C120651,2023-02-19,17,1,20.92,20.92,20.92000000000006
C120670,2023-01-16,51,1,900.24,900.24,900.2399999999983
C120690,2023-02-09,27,1,1200.34,1200.34,1200.3399999999967
C120717,2023-03-07,1,1,600.16,600.16,600.1600000000018
C120734,2023-02-18,18,1,60.6,60.6,60.60000000000007
C120779,2023-02-17,19,1,15.69,15.69,15.69000000000005
C120844,2023-01-30,37,1,5.23,5.23,5.230000000000015
C120857,2023-02-08,28,1,179.2,179.2,179.2000000000004
C120878,2023-02-23,13,1,1500.4,1500.4,1500.4000000000049
C120879,2023-03-01,7,1,600.16,600.16,600.1600000000018
C120936,2023-01-27,40,1,162.64,162.64,162.63999999999956
C120980,2023-02-26,10,1,107.52,107.52,107.52000000000031
C121011,2023-02-18,18,1,203.3,203.3,203.29999999999976
C121038,2023-01-20,47,1,107.52,107.52,107.52000000000031
C121044,2023-02-17,19,1,81.32,81.32,81.31999999999981
C121053,2023-03-03,5,1,300.08,300.08,300.0800000000012
C121098,2023-01-01,66,1,143.36,143.36,143.36000000000024
C121231,2023-02-15,21,1,1500.4,1500.4,1500.4000000000049
C121289,2023-02-01,35,1,1050.0,1050.0,1050.0
C121308,2023-03-03,5,1,900.24,900.24,900.2399999999985
C121327,2023-01-17,50,1,35.84,35.84,35.84000000000007
C121341,2023-01-25,42,1,11.73,11.73,11.730000000000016
C121383,2023-01-05,62,1,20.92,20.92,20.92000000000006
C121395,2023-01-30,37,1,1200.32,1200.32,1200.3200000000056
C121413,2023-02-26,10,1,20.92,20.92,20.92000000000006
C121436,2023-02-16,20,1,5.23,5.23,5.230000000000015
C121464,2023-01-23,44,1,71.68,71.68,71.68000000000012
C121488,2023-02-25,11,1,40.66,40.66,40.65999999999989
C121491,2023-02-01,35,1,5.23,5.23,5.230000000000015
C121492,2023-01-05,62,1,600.17,600.17,600.1699999999985
C121567,2023-01-19,48,1,107.52,107.52,107.52000000000031
C121602,2023-02-04,32,1,81.32,81.32,81.31999999999978
C121616,2023-03-04,4,1,15.69,15.69,15.69000000000005
C121648,2023-01-06,61,1,1800.51,1800.51,1800.5100000000011
C121649,2023-02-16,20,1,600.16,600.16,600.160000000002
C121654,2023-02-21,15,1,162.64,162.64,162.6399999999996
C121698,2023-01-08,59,1,81.32,81.32,81.31999999999978
C121708,2023-02-18,18,1,1200.34,1200.34,1200.3399999999967
C121724,2023-02-04,32,1,35.84,35.84,35.84000000000007
C121727,2023-01-16,51,1,1200.32,1200.32,1200.3200000000056
C121747,2023-01-19,48,1,20.92,20.92,20.92000000000006
C121748,2023-01-26,41,1,300.08,300.08,300.0800000000013
C121771,2023-02-28,8,1,1200.32,1200.32,1200.3200000000056
C121782,2023-01-26,41,1,2400.68,2400.68,2400.6799999999944
C121816,2023-02-24,12,1,203.3,203.3,203.29999999999976
C121862,2023-02-14,22,1,600.16,600.16,600.160000000002
C121902,2023-01-02,65,1,81.32,81.32,81.31999999999978
C122005,2023-02-15,21,1,203.3,203.3,203.29999999999976
C122281,2023-01-27,40,1,600.16,600.16,600.160000000002
C122311,2023-01-31,36,1,600.16,600.16,600.160000000002
C122415,2023-01-13,54,1,300.08,300.08,300.0800000000013
C122447,2023-02-01,35,1,203.3,203.3,203.29999999999976
C122471,2023-03-07,1,1,162.64,162.64,162.63999999999965
C122486,2023-01-21,46,1,300.08,300.08,300.0800000000013
C122492,2023-01-15,52,1,900.24,900.24,900.2399999999983
C122501,2023-02-12,24,1,121.98,121.98,121.9799999999996
C122507,2023-02-22,14,1,15.69,15.69,15.69000000000005
C122527,2023-02-15,21,1,203.3,203.3,203.29999999999976
C122533,2023-01-15,52,1,900.24,900.24,900.2399999999983
C122643,2023-01-01,66,1,35.84,35.84,35.84000000000007
C122692,2023-01-07,60,1,2400.68,2400.68,2400.6799999999944
C122727,2023-01-13,54,1,60.6,60.6,60.60000000000007
C122762,2023-01-28,39,1,900.24,900.24,900.2399999999983
C122765,2023-01-27,40,1,179.2,179.2,179.2000000000004
C122797,2023-01-10,57,1,900.24,900.24,900.2399999999983
C123014,2023-02-21,15,1,600.17,600.17,600.1699999999985
C123017,2023-02-11,25,1,203.3,203.3,203.29999999999976
C123045,2023-01-22,45,1,179.2,179.2,179.2000000000004
C123059,2023-02-03,33,1,40.66,40.66,40.65999999999988
C123115,2023-01-03,64,1,3000.85,3000.85,3000.85
C123119,2023-02-18,18,1,900.24,900.24,900.2399999999984
C123121,2023-02-24,12,1,35.19,35.19,35.19000000000005
C123162,2023-02-20,16,1,5.23,5.23,5.230000000000015
C123172,2023-01-05,62,1,4200.0,4200.0,4200.0
C123180,2023-02-21,15,1,15.15,15.15,15.150000000000018
C123223,2023-02-23,13,1,30.3,30.3,30.300000000000036
C123237,2023-02-24,12,1,1500.4,1500.4,1500.4000000000049
C123252,2023-03-03,5,1,900.24,900.24,900.2399999999985
C123272,2023-01-14,53,1,26.15,26.15,26.15000000000005
C123355,2023-03-01,7,1,71.68,71.68,71.68000000000012
C123400,2023-03-08,0,1,900.24,900.24,900.2399999999999
C123467,2023-03-06,2,1,300.08,300.08,300.080000000001
C123501,2023-02-15,21,1,10.46,10.46,10.46000000000003
C123617,2023-01-25,42,1,15.69,15.69,15.69000000000005
C123724,2023-01-19,48,1,26.15,26.15,26.15000000000005
C123726,2023-01-17,50,1,1200.32,1200.32,1200.3200000000056
C123758,2023-01-05,62,1,900.24,900.24,900.2399999999983
C123799,2023-01-01,66,1,58.65,58.65,58.649999999999935
C123858,2023-03-04,4,1,1200.32,1200.32,1200.3200000000056
C123890,2023-01-25,42,1,1200.32,1200.32,1200.3200000000056
C123912,2023-02-11,25,1,1500.4,1500.4,1500.4000000000053
C123933,2023-02-11,25,1,10.46,10.46,10.46000000000003
C123935,2023-01-25,42,1,900.24,900.24,900.2399999999983
C123995,2023-02-01,35,1,1200.34,1200.34,1200.3399999999967
C124031,2023-01-24,43,1,15.69,15.69,15.69000000000005
C124065,2023-01-12,55,1,143.36,143.36,143.36000000000024
C124130,2023-02-03,33,1,600.16,600.16,600.160000000002
C124157,2023-01-25,42,1,1500.4,1500.4,1500.4000000000053
C124209,2023-01-28,39,1,40.66,40.66,40.65999999999988
C124259,2023-02-27,9,1,121.98,121.98,121.9799999999996
C124279,2023-01-27,40,1,300.08,300.08,300.0800000000013
C124303,2023-02-06,30,1,179.2,179.2,179.2000000000004
C124313,2023-01-15,52,1,5.23,5.23,5.230000000000015
C124356,2023-02-20,16,1,143.36,143.36,143.36000000000024
C124359,2023-01-24,43,1,20.92,20.92,20.92000000000006
C124361,2023-01-26,41,1,5.23,5.23,5.230000000000015
C124382,2023-02-17,19,1,600.17,600.17,600.1699999999985
C124429,2023-02-26,10,1,179.2,179.2,179.2000000000004
C124505,2023-01-20,47,1,121.98,121.98,121.9799999999996
C124506,2023-03-06,2,1,1500.4,1500.4,1500.4000000000024
C124511,2023-01-17,50,1,3000.85,3000.85,3000.85
C124549,2023-02-07,29,1,1200.34,1200.34,1200.3399999999967
C124551,2023-01-01,66,1,2400.68,2400.68,2400.6799999999944
C124565,2023-02-04,32,1,300.08,300.08,300.0800000000013
C124570,2023-02-15,21,1,71.68,71.68,71.68000000000012
C124700,2023-01-29,38,1,162.64,162.64,162.63999999999956
C124730,2023-01-06,61,1,26.15,26.15,26.15000000000005
C124762,2023-02-24,12,1,75.75,75.75,75.75
C124780,2023-01-06,61,1,71.68,71.68,71.68000000000012
C124879,2023-02-05,31,1,2400.68,2400.68,2400.6799999999944
C124886,2023-01-16,51,1,300.08,300.08,300.0800000000013
C125027,2023-02-23,13,1,15.15,15.15,15.150000000000018
C125219,2023-01-17,50,1,107.52,107.52,107.52000000000031
C125236,2023-01-29,38,1,30.3,30.3,30.300000000000036
C125240,2023-01-26,41,1,600.17,600.17,600.1699999999985
C125261,2023-02-21,15,1,162.64,162.64,162.6399999999996
C125296,2023-01-23,44,1,45.45,45.45,45.44999999999992
C125351,2023-02-22,14,1,300.08,300.08,300.0800000000013
C125396,2023-01-10,57,1,5.23,5.23,5.230000000000015
C125397,2023-01-14,53,1,121.98,121.98,121.9799999999996
C125402,2023-01-26,41,1,5.23,5.23,5.230000000000015
C125424,2023-02-27,9,1,10.46,10.46,10.46000000000003
C125442,2023-01-21,46,1,1500.4,1500.4,1500.4000000000053
C125458,2023-02-19,17,1,121.98,121.98,121.9799999999996
C125478,2023-01-15,52,1,15.15,15.15,15.150000000000018
C125503,2023-03-01,7,1,60.6,60.6,60.60000000000007
C125512,2023-02-10,26,1,162.64,162.64,162.6399999999996
C125555,2023-01-19,48,1,15.69,15.69,15.69000000000005
C125568,2023-01-27,40,1,81.32,81.32,81.31999999999978
C125636,2023-01-01,66,1,900.24,900.24,900.2399999999983
C125683,2023-02-18,18,1,600.16,600.16,600.160000000002
C125704,2023-02-19,17,1,1200.32,1200.32,1200.3200000000056
C125736,2023-03-03,5,1,20.92,20.92,20.92000000000006
C125754,2023-01-31,36,1,1200.32,1200.32,1200.3200000000056
C125800,2023-01-05,62,1,26.15,26.15,26.15000000000005
C125889,2023-02-25,11,1,600.16,600.16,600.160000000002
C125893,2023-01-13,54,1,60.6,60.6,60.60000000000007
C125948,2023-02-16,20,1,15.69,15.69,15.69000000000005
C125976,2023-02-07,29,1,15.69,15.69,15.69000000000005
C126024,2023-03-03,5,1,162.64,162.64,162.63999999999965
C126031,2023-01-03,64,1,1500.4,1500.4,1500.4000000000053
C126099,2023-01-03,64,1,162.64,162.64,162.63999999999956
C126110,2023-02-09,27,1,58.65,58.65,58.649999999999935
C126148,2023-01-26,41,1,5.23,5.23,5.230000000000015
C126154,2023-02-09,27,1,2400.68,2400.68,2400.6799999999944
C126160,2023-01-09,58,1,1800.51,1800.51,1800.5100000000011
C126183,2023-02-06,30,1,2400.68,2400.68,2400.6799999999944
C126204,2023-03-05,3,1,1200.32,1200.32,1200.3200000000054
C126206,2023-01-20,47,1,15.69,15.69,15.69000000000005
C126243,2023-01-02,65,1,600.16,600.16,600.160000000002
C126247,2023-03-03,5,1,1500.4,1500.4,1500.4000000000033
C126275,2023-02-05,31,1,20.92,20.92,20.92000000000006
C126313,2023-01-03,64,1,20.92,20.92,20.92000000000006
C126322,2023-02-20,16,1,1500.4,1500.4,1500.4000000000049
C126398,2023-03-07,1,1,107.52,107.52,107.52000000000031
C126464,2023-01-15,52,1,40.66,40.66,40.65999999999988
C126587,2023-01-03,64,1,1800.51,1800.51,1800.5100000000011
C126605,2023-01-07,60,1,107.52,107.52,107.52000000000031
C126656,2023-01-02,65,1,20.92,20.92,20.92000000000006
C126675,2023-03-02,6,1,143.36,143.36,143.36000000000024
C126764,2023-02-05,31,1,3150.0,3150.0,3150.0
C126810,2023-03-03,5,1,600.16,600.16,600.1600000000018
C126820,2023-01-20,47,1,900.24,900.24,900.2399999999983
C126848,2023-01-31,36,1,3150.0,3150.0,3150.0
C126862,2023-02-27,9,1,26.15,26.15,26.15000000000005
C126884,2023-03-02,6,1,2400.68,2400.68,2400.6799999999944
C126964,2023-01-19,48,1,300.08,300.08,300.0800000000013
C126972,2023-01-26,41,1,5250.0,5250.0,5250.0
C127012,2023-02-20,16,1,900.24,900.24,900.2399999999985
C127033,2023-02-23,13,1,600.16,600.16,600.160000000002
C127187,2023-02-11,25,1,5.23,5.23,5.230000000000015
C127208,2023-03-06,2,1,26.15,26.15,26.15000000000005
C127246,2023-01-04,63,1,1500.4,1500.4,1500.4000000000053
C127380,2023-02-04,32,1,203.3,203.3,203.29999999999976
C127384,2023-02-16,20,1,1200.32,1200.32,1200.3200000000056
C127399,2023-01-31,36,1,203.3,203.3,203.29999999999976
C127454,2023-02-28,8,1,75.75,75.75,75.75
C127479,2023-01-16,51,1,600.16,600.16,600.160000000002
C127487,2023-02-10,26,1,600.16,600.16,600.160000000002
C127573,2023-01-29,38,1,3000.85,3000.85,3000.85
C127601,2023-03-03,5,1,203.3,203.3,203.29999999999976
C127726,2023-01-08,59,1,1200.34,1200.34,1200.3399999999967
C127804,2023-03-07,1,1,600.16,600.16,600.1600000000018
C127928,2023-01-09,58,1,600.16,600.16,600.160000000002
C127960,2023-01-23,44,1,15.69,15.69,15.69000000000005
C127985,2023-02-10,26,1,4200.0,4200.0,4200.0
C128014,2023-02-10,26,1,26.15,26.15,26.15000000000005
C128039,2023-01-05,62,1,26.15,26.15,26.15000000000005
C128086,2023-02-03,33,1,15.69,15.69,15.69000000000005
C128089,2023-01-08,59,1,600.16,600.16,600.160000000002
C128175,2023-01-14,53,1,15.69,15.69,15.69000000000005
C128180,2023-01-10,57,1,900.24,900.24,900.2399999999983
C128219,2023-02-03,33,1,46.92,46.92,46.92000000000005
C128244,2023-01-16,51,1,300.08,300.08,300.0800000000013
C128304,2023-03-03,5,1,121.98,121.98,121.97999999999962
C128327,2023-02-12,24,1,1200.32,1200.32,1200.3200000000056
C128343,2023-01-05,62,1,75.75,75.75,75.75
C128424,2023-01-26,41,1,179.2,179.2,179.2000000000004
C128475,2023-01-26,41,1,300.08,300.08,300.0800000000013
C128485,2023-01-18,49,1,600.16,600.16,600.160000000002
C128505,2023-01-05,62,1,1200.34,1200.34,1200.3399999999967
C128585,2023-02-24,12,1,600.16,600.16,600.160000000002
C128618,2023-02-26,10,1,58.65,58.65,58.649999999999935
C128660,2023-03-05,3,1,600.16,600.16,600.1600000000018
C128706,2023-01-08,59,1,45.45,45.45,45.44999999999992
C128755,2023-02-08,28,1,75.75,75.75,75.75
C128782,2023-01-01,66,1,600.16,600.16,600.1600000000019
C128802,2023-03-05,3,1,35.84,35.84,35.84000000000007
C128808,2023-02-01,35,1,162.64,162.64,162.63999999999956
C128835,2023-01-16,51,1,600.16,600.16,600.160000000002
C128840,2023-03-06,2,1,600.16,600.16,600.1600000000018
C128865,2023-01-14,53,1,1500.4,1500.4,1500.4000000000053
C128919,2023-03-08,0,1,5.23,5.23,5.230000000000015
C128925,2023-01-29,38,1,40.66,40.66,40.65999999999988
C128936,2023-02-01,35,1,2400.68,2400.68,2400.6799999999944
C128971,2023-02-27,9,1,2400.68,2400.68,2400.6799999999944
C129003,2023-02-04,32,1,81.32,81.32,81.31999999999978
C129074,2023-02-15,21,1,15.69,15.69,15.69000000000005
C129115,2023-02-25,11,1,121.98,121.98,121.9799999999996
C129177,2023-01-26,41,1,5.23,5.23,5.230000000000015
C129206,2023-01-12,55,1,81.32,81.32,81.31999999999978
C129252,2023-01-05,62,1,600.16,600.16,600.160000000002
C129279,2023-01-06,61,1,900.24,900.24,900.2399999999983
C129386,2023-01-18,49,1,20.92,20.92,20.92000000000006
C129451,2023-01-10,57,1,300.08,300.08,300.0800000000013
C129500,2023-02-02,34,1,1200.32,1200.32,1200.3200000000056
C129520,2023-02-02,34,1,35.84,35.84,35.84000000000007
C129532,2023-02-13,23,1,600.16,600.16,600.160000000002
C129577,2023-01-11,56,1,10.46,10.46,10.46000000000003
C129630,2023-02-26,10,1,143.36,143.36,143.36000000000024
C129645,2023-01-26,41,1,600.16,600.16,600.160000000002
C129700,2023-02-28,8,1,162.64,162.64,162.63999999999962
C129705,2023-02-04,32,1,3150.0,3150.0,3150.0
C129778,2023-01-26,41,1,2400.68,2400.68,2400.6799999999944
