customer_id,invoice_date,Recency,Frequency,AOV,LVT,Predicted_LTV,LTV_Segment
C115078,2023-02-17,19,1,600.17,600.17,600.1699999999985,Medium
C115087,2023-03-08,0,1,1800.51,1800.51,1800.5100000000011,High
C115176,2023-01-15,52,1,5250.0,5250.0,5250.0,High
C115193,2023-02-18,18,1,179.2,179.2,179.2000000000004,Low
C115229,2023-01-27,40,1,23.46,23.46,23.460000000000033,Low
C115329,2023-03-02,6,1,26.15,26.15,26.15000000000005,Low
C115331,2023-01-10,57,1,23.46,23.46,23.460000000000033,Low
C115389,2023-01-14,53,1,900.24,900.24,900.2399999999983,Medium
C115442,2023-02-01,35,1,40.66,40.66,40.65999999999988,Low
C115445,2023-02-14,22,1,143.36,143.36,143.36000000000024,Low
C115590,2023-01-09,58,1,600.16,600.16,600.160000000002,Medium
C115666,2023-02-21,15,1,900.24,900.24,900.2399999999985,Medium
C115699,2023-03-06,2,1,10.46,10.46,10.46000000000003,Low
C115704,2023-01-25,42,1,1200.32,1200.32,1200.3200000000056,High
C115757,2023-03-06,2,1,5.23,5.23,5.230000000000015,Low
C115811,2023-02-22,14,1,81.32,81.32,81.31999999999982,Low
C115898,2023-02-12,24,1,1200.34,1200.34,1200.3399999999967,High
C115912,2023-01-31,36,1,600.16,600.16,600.160000000002,Medium
C115918,2023-02-08,28,1,81.32,81.32,81.31999999999978,Low
C115960,2023-01-21,46,1,162.64,162.64,162.63999999999956,Low
C115986,2023-01-10,57,1,162.64,162.64,162.63999999999956,Low
C116005,2023-01-03,64,1,1200.32,1200.32,1200.3200000000056,High
C116013,2023-02-08,28,1,900.24,900.24,900.2399999999983,Medium
C116015,2023-01-16,51,1,30.3,30.3,30.300000000000036,Low
C116029,2023-02-07,29,1,1200.32,1200.32,1200.3200000000056,High
C116041,2023-02-19,17,1,600.16,600.16,600.160000000002,Medium
C116228,2023-01-05,62,1,900.24,900.24,900.2399999999983,Medium
C116303,2023-01-17,50,1,75.75,75.75,75.75,Low
C116335,2023-02-03,33,1,1050.0,1050.0,1050.0,High
C116364,2023-02-15,21,1,300.08,300.08,300.0800000000013,Low
C116368,2023-01-29,38,1,600.16,600.16,600.160000000002,Medium
C116397,2023-03-02,6,1,2100.0,2100.0,2100.0,High
C116415,2023-02-06,30,1,300.08,300.08,300.0800000000013,Low
C116429,2023-02-07,29,1,35.84,35.84,35.84000000000007,Low
C116457,2023-01-09,58,1,1500.4,1500.4,1500.4000000000053,High
C116497,2023-02-14,22,1,203.3,203.3,203.29999999999976,Low
C116505,2023-03-04,4,1,1200.34,1200.34,1200.3399999999967,High
C116508,2023-01-20,47,1,15.69,15.69,15.69000000000005,Low
C116517,2023-02-02,34,1,162.64,162.64,162.63999999999956,Low
C116606,2023-02-09,27,1,3000.85,3000.85,3000.85,High
C116611,2023-02-17,19,1,1500.4,1500.4,1500.4000000000049,High
C116703,2023-02-24,12,1,2400.68,2400.68,2400.6799999999944,High
C116756,2023-01-30,37,1,600.16,600.16,600.160000000002,Medium
C116769,2023-02-17,19,1,1200.32,1200.32,1200.3200000000056,High
C116783,2023-03-04,4,1,900.24,900.24,900.2399999999986,Medium
C116802,2023-01-31,36,1,162.64,162.64,162.63999999999956,Low
C116818,2023-02-04,32,1,15.69,15.69,15.69000000000005,Low
C116847,2023-02-18,18,1,143.36,143.36,143.36000000000024,Low
C116851,2023-02-18,18,1,71.68,71.68,71.68000000000012,Low
C116864,2023-01-18,49,1,45.45,45.45,45.44999999999992,Low
C116907,2023-02-05,31,1,300.08,300.08,300.0800000000013,Low
C116960,2023-03-05,3,1,300.08,300.08,300.08000000000106,Low
C117021,2023-01-29,38,1,600.16,600.16,600.160000000002,Medium
C117053,2023-02-15,21,1,1500.4,1500.4,1500.4000000000049,High
C117065,2023-01-18,49,1,900.24,900.24,900.2399999999983,Medium
C117066,2023-01-31,36,1,300.08,300.08,300.0800000000013,Low
C117074,2023-01-11,56,1,46.92,46.92,46.92000000000005,Low
C117091,2023-03-04,4,1,900.24,900.24,900.2399999999986,Medium
C117113,2023-01-10,57,1,1500.4,1500.4,1500.4000000000053,High
C117138,2023-01-09,58,1,162.64,162.64,162.63999999999956,Low
C117164,2023-01-23,44,1,1500.4,1500.4,1500.4000000000053,High
C117219,2023-03-08,0,1,300.08,300.08,300.0800000000008,Low
C117238,2023-02-10,26,1,300.08,300.08,300.0800000000013,Low
C117313,2023-01-03,64,1,26.15,26.15,26.15000000000005,Low
C117319,2023-01-12,55,1,107.52,107.52,107.52000000000031,Low
C117351,2023-02-20,16,1,2100.0,2100.0,2100.0,High
C117379,2023-02-02,34,1,900.24,900.24,900.2399999999983,Medium
C117386,2023-01-28,39,1,1200.32,1200.32,1200.3200000000056,High
C117418,2023-02-27,9,1,3150.0,3150.0,3150.0,High
C117452,2023-01-15,52,1,60.6,60.6,60.60000000000007,Low
C117473,2023-01-26,41,1,1200.32,1200.32,1200.3200000000056,High
C117661,2023-01-17,50,1,1200.32,1200.32,1200.3200000000056,High
C117709,2023-01-14,53,1,2100.0,2100.0,2100.0,High
C117734,2023-01-11,56,1,26.15,26.15,26.15000000000005,Low
C117749,2023-02-02,34,1,15.15,15.15,15.150000000000018,Low
C117779,2023-01-08,59,1,1200.32,1200.32,1200.3200000000056,High
C117800,2023-03-06,2,1,1200.32,1200.32,1200.3200000000054,High
C117810,2023-01-07,60,1,1200.32,1200.32,1200.3200000000056,High
C117823,2023-01-10,57,1,5.23,5.23,5.230000000000015,Low
C117825,2023-02-12,24,1,2100.0,2100.0,2100.0,High
C117836,2023-02-26,10,1,600.16,600.16,600.160000000002,Medium
C117843,2023-02-04,32,1,81.32,81.32,81.31999999999978,Low
C117844,2023-02-26,10,1,600.16,600.16,600.160000000002,Medium
C117916,2023-02-01,35,1,1500.4,1500.4,1500.4000000000053,High
C117924,2023-01-13,54,1,1500.4,1500.4,1500.4000000000053,High
C117982,2023-02-22,14,1,1500.4,1500.4,1500.4000000000049,High
C118005,2023-02-13,23,1,900.24,900.24,900.2399999999983,Medium
C118024,2023-01-21,46,1,600.16,600.16,600.160000000002,Medium
C118043,2023-02-23,13,1,10.46,10.46,10.46000000000003,Low
C118073,2023-01-08,59,1,5.23,5.23,5.230000000000015,Low
C118167,2023-01-09,58,1,81.32,81.32,81.31999999999978,Low
C118170,2023-01-08,59,1,2400.68,2400.68,2400.6799999999944,High
C118189,2023-02-14,22,1,121.98,121.98,121.9799999999996,Low
C118242,2023-03-01,7,1,900.24,900.24,900.2399999999985,Medium
C118294,2023-02-19,17,1,40.66,40.66,40.65999999999989,Low
C118306,2023-03-08,0,1,300.08,300.08,300.0800000000008,Low
C118380,2023-02-19,17,1,121.98,121.98,121.9799999999996,Low
C118386,2023-02-19,17,1,26.15,26.15,26.15000000000005,Low
C118403,2023-03-07,1,1,162.64,162.64,162.63999999999965,Low
C118448,2023-01-03,64,1,71.68,71.68,71.68000000000012,Low
C118465,2023-01-22,45,1,1800.51,1800.51,1800.5100000000011,High
C118513,2023-02-17,19,1,600.16,600.16,600.160000000002,Medium
C118574,2023-01-16,51,1,121.98,121.98,121.9799999999996,Low
C118596,2023-02-28,8,1,26.15,26.15,26.15000000000005,Low
C118612,2023-02-26,10,1,600.17,600.17,600.1699999999985,Medium
C118617,2023-01-27,40,1,900.24,900.24,900.2399999999983,Medium
C118620,2023-02-02,34,1,900.24,900.24,900.2399999999983,Medium
C118640,2023-02-09,27,1,26.15,26.15,26.15000000000005,Low
C118721,2023-01-25,42,1,300.08,300.08,300.0800000000013,Low
C118761,2023-02-11,25,1,1500.4,1500.4,1500.4000000000053,High
C118779,2023-01-27,40,1,1200.34,1200.34,1200.3399999999967,High
C118850,2023-03-06,2,1,4200.0,4200.0,4200.0,High
C118877,2023-01-04,63,1,143.36,143.36,143.36000000000024,Low
C118879,2023-02-28,8,1,179.2,179.2,179.2000000000004,Low
C118893,2023-02-21,15,1,900.24,900.24,900.2399999999985,Medium
C118998,2023-02-12,24,1,203.3,203.3,203.29999999999976,Low
C119013,2023-02-02,34,1,4200.0,4200.0,4200.0,High
C119015,2023-01-13,54,1,58.65,58.65,58.649999999999935,Low
C119027,2023-02-05,31,1,300.08,300.08,300.0800000000013,Low
C119042,2023-01-23,44,1,1800.51,1800.51,1800.5100000000011,High
C119090,2023-01-12,55,1,143.36,143.36,143.36000000000024,Low
C119101,2023-01-21,46,1,40.66,40.66,40.65999999999988,Low
C119182,2023-01-25,42,1,40.66,40.66,40.65999999999988,Low
C119219,2023-01-15,52,1,1200.34,1200.34,1200.3399999999967,High
C119255,2023-03-03,5,1,1500.4,1500.4,1500.4000000000033,High
C119279,2023-01-25,42,1,179.2,179.2,179.2000000000004,Low
C119282,2023-02-19,17,1,300.08,300.08,300.0800000000013,Low
C119283,2023-01-26,41,1,3000.85,3000.85,3000.85,High
C119307,2023-02-28,8,1,121.98,121.98,121.9799999999996,Low
C119309,2023-01-29,38,1,10.46,10.46,10.46000000000003,Low
C119313,2023-01-11,56,1,900.24,900.24,900.2399999999983,Medium
C119336,2023-01-11,56,1,40.66,40.66,40.65999999999988,Low
C119455,2023-01-03,64,1,900.24,900.24,900.2399999999983,Medium
C119524,2023-01-05,62,1,900.24,900.24,900.2399999999983,Medium
C119606,2023-02-20,16,1,1200.32,1200.32,1200.3200000000056,High
C119626,2023-01-18,49,1,300.08,300.08,300.0800000000013,Low
C119636,2023-02-16,20,1,900.24,900.24,900.2399999999984,Medium
C119880,2023-02-13,23,1,203.3,203.3,203.29999999999976,Low
C119949,2023-01-13,54,1,121.98,121.98,121.9799999999996,Low
C120004,2023-02-02,34,1,2100.0,2100.0,2100.0,High
C120024,2023-01-20,47,1,2400.68,2400.68,2400.6799999999944,High
C120040,2023-02-19,17,1,1500.4,1500.4,1500.4000000000049,High
C120118,2023-01-20,47,1,203.3,203.3,203.29999999999976,Low
C120126,2023-03-07,1,1,71.68,71.68,71.68000000000012,Low
C120145,2023-02-23,13,1,600.16,600.16,600.160000000002,Medium
C120179,2023-01-26,41,1,1500.4,1500.4,1500.4000000000053,High
C120180,2023-02-25,11,1,1500.4,1500.4,1500.4000000000046,High
C120189,2023-03-01,7,1,26.15,26.15,26.15000000000005,Low
C120225,2023-01-18,49,1,143.36,143.36,143.36000000000024,Low
C120245,2023-01-05,62,1,300.08,300.08,300.0800000000013,Low
C120289,2023-03-05,3,1,20.92,20.92,20.92000000000006,Low
C120337,2023-02-05,31,1,15.69,15.69,15.69000000000005,Low
C120349,2023-02-02,34,1,600.16,600.16,600.160000000002,Medium
C120394,2023-02-03,33,1,300.08,300.08,300.0800000000013,Low
C120517,2023-02-28,8,1,45.45,45.45,45.44999999999991,Low
C120585,2023-01-20,47,1,5.23,5.23,5.230000000000015,Low
C120630,2023-01-30,37,1,35.84,35.84,35.84000000000007,Low
C120638,2023-01-16,51,1,121.98,121.98,121.9799999999996,Low
C120651,2023-02-19,17,1,20.92,20.92,20.92000000000006,Low
C120670,2023-01-16,51,1,900.24,900.24,900.2399999999983,Medium
C120690,2023-02-09,27,1,1200.34,1200.34,1200.3399999999967,High
C120717,2023-03-07,1,1,600.16,600.16,600.1600000000018,Medium
C120734,2023-02-18,18,1,60.6,60.6,60.60000000000007,Low
C120779,2023-02-17,19,1,15.69,15.69,15.69000000000005,Low
C120844,2023-01-30,37,1,5.23,5.23,5.230000000000015,Low
C120857,2023-02-08,28,1,179.2,179.2,179.2000000000004,Low
C120878,2023-02-23,13,1,1500.4,1500.4,1500.4000000000049,High
C120879,2023-03-01,7,1,600.16,600.16,600.1600000000018,Medium
C120936,2023-01-27,40,1,162.64,162.64,162.63999999999956,Low
C120980,2023-02-26,10,1,107.52,107.52,107.52000000000031,Low
C121011,2023-02-18,18,1,203.3,203.3,203.29999999999976,Low
C121038,2023-01-20,47,1,107.52,107.52,107.52000000000031,Low
C121044,2023-02-17,19,1,81.32,81.32,81.31999999999981,Low
C121053,2023-03-03,5,1,300.08,300.08,300.0800000000012,Low
C121098,2023-01-01,66,1,143.36,143.36,143.36000000000024,Low
C121231,2023-02-15,21,1,1500.4,1500.4,1500.4000000000049,High
C121289,2023-02-01,35,1,1050.0,1050.0,1050.0,High
C121308,2023-03-03,5,1,900.24,900.24,900.2399999999985,Medium
C121327,2023-01-17,50,1,35.84,35.84,35.84000000000007,Low
C121341,2023-01-25,42,1,11.73,11.73,11.730000000000016,Low
C121383,2023-01-05,62,1,20.92,20.92,20.92000000000006,Low
C121395,2023-01-30,37,1,1200.32,1200.32,1200.3200000000056,High
C121413,2023-02-26,10,1,20.92,20.92,20.92000000000006,Low
C121436,2023-02-16,20,1,5.23,5.23,5.230000000000015,Low
C121464,2023-01-23,44,1,71.68,71.68,71.68000000000012,Low
C121488,2023-02-25,11,1,40.66,40.66,40.65999999999989,Low
C121491,2023-02-01,35,1,5.23,5.23,5.230000000000015,Low
C121492,2023-01-05,62,1,600.17,600.17,600.1699999999985,Medium
C121567,2023-01-19,48,1,107.52,107.52,107.52000000000031,Low
C121602,2023-02-04,32,1,81.32,81.32,81.31999999999978,Low
C121616,2023-03-04,4,1,15.69,15.69,15.69000000000005,Low
C121648,2023-01-06,61,1,1800.51,1800.51,1800.5100000000011,High
C121649,2023-02-16,20,1,600.16,600.16,600.160000000002,Medium
C121654,2023-02-21,15,1,162.64,162.64,162.6399999999996,Low
C121698,2023-01-08,59,1,81.32,81.32,81.31999999999978,Low
C121708,2023-02-18,18,1,1200.34,1200.34,1200.3399999999967,High
C121724,2023-02-04,32,1,35.84,35.84,35.84000000000007,Low
C121727,2023-01-16,51,1,1200.32,1200.32,1200.3200000000056,High
C121747,2023-01-19,48,1,20.92,20.92,20.92000000000006,Low
C121748,2023-01-26,41,1,300.08,300.08,300.0800000000013,Low
C121771,2023-02-28,8,1,1200.32,1200.32,1200.3200000000056,High
C121782,2023-01-26,41,1,2400.68,2400.68,2400.6799999999944,High
C121816,2023-02-24,12,1,203.3,203.3,203.29999999999976,Low
C121862,2023-02-14,22,1,600.16,600.16,600.160000000002,Medium
C121902,2023-01-02,65,1,81.32,81.32,81.31999999999978,Low
C122005,2023-02-15,21,1,203.3,203.3,203.29999999999976,Low
C122281,2023-01-27,40,1,600.16,600.16,600.160000000002,Medium
C122311,2023-01-31,36,1,600.16,600.16,600.160000000002,Medium
C122415,2023-01-13,54,1,300.08,300.08,300.0800000000013,Low
C122447,2023-02-01,35,1,203.3,203.3,203.29999999999976,Low
C122471,2023-03-07,1,1,162.64,162.64,162.63999999999965,Low
C122486,2023-01-21,46,1,300.08,300.08,300.0800000000013,Low
C122492,2023-01-15,52,1,900.24,900.24,900.2399999999983,Medium
C122501,2023-02-12,24,1,121.98,121.98,121.9799999999996,Low
C122507,2023-02-22,14,1,15.69,15.69,15.69000000000005,Low
C122527,2023-02-15,21,1,203.3,203.3,203.29999999999976,Low
C122533,2023-01-15,52,1,900.24,900.24,900.2399999999983,Medium
C122643,2023-01-01,66,1,35.84,35.84,35.84000000000007,Low
C122692,2023-01-07,60,1,2400.68,2400.68,2400.6799999999944,High
C122727,2023-01-13,54,1,60.6,60.6,60.60000000000007,Low
C122762,2023-01-28,39,1,900.24,900.24,900.2399999999983,Medium
C122765,2023-01-27,40,1,179.2,179.2,179.2000000000004,Low
C122797,2023-01-10,57,1,900.24,900.24,900.2399999999983,Medium
C123014,2023-02-21,15,1,600.17,600.17,600.1699999999985,Medium
C123017,2023-02-11,25,1,203.3,203.3,203.29999999999976,Low
C123045,2023-01-22,45,1,179.2,179.2,179.2000000000004,Low
C123059,2023-02-03,33,1,40.66,40.66,40.65999999999988,Low
C123115,2023-01-03,64,1,3000.85,3000.85,3000.85,High
C123119,2023-02-18,18,1,900.24,900.24,900.2399999999984,Medium
C123121,2023-02-24,12,1,35.19,35.19,35.19000000000005,Low
C123162,2023-02-20,16,1,5.23,5.23,5.230000000000015,Low
C123172,2023-01-05,62,1,4200.0,4200.0,4200.0,High
C123180,2023-02-21,15,1,15.15,15.15,15.150000000000018,Low
C123223,2023-02-23,13,1,30.3,30.3,30.300000000000036,Low
C123237,2023-02-24,12,1,1500.4,1500.4,1500.4000000000049,High
C123252,2023-03-03,5,1,900.24,900.24,900.2399999999985,Medium
C123272,2023-01-14,53,1,26.15,26.15,26.15000000000005,Low
C123355,2023-03-01,7,1,71.68,71.68,71.68000000000012,Low
C123400,2023-03-08,0,1,900.24,900.24,900.2399999999999,Medium
C123467,2023-03-06,2,1,300.08,300.08,300.080000000001,Low
C123501,2023-02-15,21,1,10.46,10.46,10.46000000000003,Low
C123617,2023-01-25,42,1,15.69,15.69,15.69000000000005,Low
C123724,2023-01-19,48,1,26.15,26.15,26.15000000000005,Low
C123726,2023-01-17,50,1,1200.32,1200.32,1200.3200000000056,High
C123758,2023-01-05,62,1,900.24,900.24,900.2399999999983,Medium
C123799,2023-01-01,66,1,58.65,58.65,58.649999999999935,Low
C123858,2023-03-04,4,1,1200.32,1200.32,1200.3200000000056,High
C123890,2023-01-25,42,1,1200.32,1200.32,1200.3200000000056,High
C123912,2023-02-11,25,1,1500.4,1500.4,1500.4000000000053,High
C123933,2023-02-11,25,1,10.46,10.46,10.46000000000003,Low
C123935,2023-01-25,42,1,900.24,900.24,900.2399999999983,Medium
C123995,2023-02-01,35,1,1200.34,1200.34,1200.3399999999967,High
C124031,2023-01-24,43,1,15.69,15.69,15.69000000000005,Low
C124065,2023-01-12,55,1,143.36,143.36,143.36000000000024,Low
C124130,2023-02-03,33,1,600.16,600.16,600.160000000002,Medium
C124157,2023-01-25,42,1,1500.4,1500.4,1500.4000000000053,High
C124209,2023-01-28,39,1,40.66,40.66,40.65999999999988,Low
C124259,2023-02-27,9,1,121.98,121.98,121.9799999999996,Low
C124279,2023-01-27,40,1,300.08,300.08,300.0800000000013,Low
C124303,2023-02-06,30,1,179.2,179.2,179.2000000000004,Low
C124313,2023-01-15,52,1,5.23,5.23,5.230000000000015,Low
C124356,2023-02-20,16,1,143.36,143.36,143.36000000000024,Low
C124359,2023-01-24,43,1,20.92,20.92,20.92000000000006,Low
C124361,2023-01-26,41,1,5.23,5.23,5.230000000000015,Low
C124382,2023-02-17,19,1,600.17,600.17,600.1699999999985,Medium
C124429,2023-02-26,10,1,179.2,179.2,179.2000000000004,Low
C124505,2023-01-20,47,1,121.98,121.98,121.9799999999996,Low
C124506,2023-03-06,2,1,1500.4,1500.4,1500.4000000000024,High
C124511,2023-01-17,50,1,3000.85,3000.85,3000.85,High
C124549,2023-02-07,29,1,1200.34,1200.34,1200.3399999999967,High
C124551,2023-01-01,66,1,2400.68,2400.68,2400.6799999999944,High
C124565,2023-02-04,32,1,300.08,300.08,300.0800000000013,Low
C124570,2023-02-15,21,1,71.68,71.68,71.68000000000012,Low
C124700,2023-01-29,38,1,162.64,162.64,162.63999999999956,Low
C124730,2023-01-06,61,1,26.15,26.15,26.15000000000005,Low
C124762,2023-02-24,12,1,75.75,75.75,75.75,Low
C124780,2023-01-06,61,1,71.68,71.68,71.68000000000012,Low
C124879,2023-02-05,31,1,2400.68,2400.68,2400.6799999999944,High
C124886,2023-01-16,51,1,300.08,300.08,300.0800000000013,Low
C125027,2023-02-23,13,1,15.15,15.15,15.150000000000018,Low
C125219,2023-01-17,50,1,107.52,107.52,107.52000000000031,Low
C125236,2023-01-29,38,1,30.3,30.3,30.300000000000036,Low
C125240,2023-01-26,41,1,600.17,600.17,600.1699999999985,Medium
C125261,2023-02-21,15,1,162.64,162.64,162.6399999999996,Low
C125296,2023-01-23,44,1,45.45,45.45,45.44999999999992,Low
C125351,2023-02-22,14,1,300.08,300.08,300.0800000000013,Low
C125396,2023-01-10,57,1,5.23,5.23,5.230000000000015,Low
C125397,2023-01-14,53,1,121.98,121.98,121.9799999999996,Low
C125402,2023-01-26,41,1,5.23,5.23,5.230000000000015,Low
C125424,2023-02-27,9,1,10.46,10.46,10.46000000000003,Low
C125442,2023-01-21,46,1,1500.4,1500.4,1500.4000000000053,High
C125458,2023-02-19,17,1,121.98,121.98,121.9799999999996,Low
C125478,2023-01-15,52,1,15.15,15.15,15.150000000000018,Low
C125503,2023-03-01,7,1,60.6,60.6,60.60000000000007,Low
C125512,2023-02-10,26,1,162.64,162.64,162.6399999999996,Low
C125555,2023-01-19,48,1,15.69,15.69,15.69000000000005,Low
C125568,2023-01-27,40,1,81.32,81.32,81.31999999999978,Low
C125636,2023-01-01,66,1,900.24,900.24,900.2399999999983,Medium
C125683,2023-02-18,18,1,600.16,600.16,600.160000000002,Medium
C125704,2023-02-19,17,1,1200.32,1200.32,1200.3200000000056,High
C125736,2023-03-03,5,1,20.92,20.92,20.92000000000006,Low
C125754,2023-01-31,36,1,1200.32,1200.32,1200.3200000000056,High
C125800,2023-01-05,62,1,26.15,26.15,26.15000000000005,Low
C125889,2023-02-25,11,1,600.16,600.16,600.160000000002,Medium
C125893,2023-01-13,54,1,60.6,60.6,60.60000000000007,Low
C125948,2023-02-16,20,1,15.69,15.69,15.69000000000005,Low
C125976,2023-02-07,29,1,15.69,15.69,15.69000000000005,Low
C126024,2023-03-03,5,1,162.64,162.64,162.63999999999965,Low
C126031,2023-01-03,64,1,1500.4,1500.4,1500.4000000000053,High
C126099,2023-01-03,64,1,162.64,162.64,162.63999999999956,Low
C126110,2023-02-09,27,1,58.65,58.65,58.649999999999935,Low
C126148,2023-01-26,41,1,5.23,5.23,5.230000000000015,Low
C126154,2023-02-09,27,1,2400.68,2400.68,2400.6799999999944,High
C126160,2023-01-09,58,1,1800.51,1800.51,1800.5100000000011,High
C126183,2023-02-06,30,1,2400.68,2400.68,2400.6799999999944,High
C126204,2023-03-05,3,1,1200.32,1200.32,1200.3200000000054,High
C126206,2023-01-20,47,1,15.69,15.69,15.69000000000005,Low
C126243,2023-01-02,65,1,600.16,600.16,600.160000000002,Medium
C126247,2023-03-03,5,1,1500.4,1500.4,1500.4000000000033,High
C126275,2023-02-05,31,1,20.92,20.92,20.92000000000006,Low
C126313,2023-01-03,64,1,20.92,20.92,20.92000000000006,Low
C126322,2023-02-20,16,1,1500.4,1500.4,1500.4000000000049,High
C126398,2023-03-07,1,1,107.52,107.52,107.52000000000031,Low
C126464,2023-01-15,52,1,40.66,40.66,40.65999999999988,Low
C126587,2023-01-03,64,1,1800.51,1800.51,1800.5100000000011,High
C126605,2023-01-07,60,1,107.52,107.52,107.52000000000031,Low
C126656,2023-01-02,65,1,20.92,20.92,20.92000000000006,Low
C126675,2023-03-02,6,1,143.36,143.36,143.36000000000024,Low
C126764,2023-02-05,31,1,3150.0,3150.0,3150.0,High
C126810,2023-03-03,5,1,600.16,600.16,600.1600000000018,Medium
C126820,2023-01-20,47,1,900.24,900.24,900.2399999999983,Medium
C126848,2023-01-31,36,1,3150.0,3150.0,3150.0,High
C126862,2023-02-27,9,1,26.15,26.15,26.15000000000005,Low
C126884,2023-03-02,6,1,2400.68,2400.68,2400.6799999999944,High
C126964,2023-01-19,48,1,300.08,300.08,300.0800000000013,Low
C126972,2023-01-26,41,1,5250.0,5250.0,5250.0,High
C127012,2023-02-20,16,1,900.24,900.24,900.2399999999985,Medium
C127033,2023-02-23,13,1,600.16,600.16,600.160000000002,Medium
